date,comm_net,noncomm_net,open_interest,comm_positions_long_all,comm_positions_short_all,noncomm_positions_long_all,noncomm_positions_short_all
1987-06-30,-23567,8586,80745,27576,51143,13283,4697
1987-07-15,-25723,9524,83105,28036,53759,15011,5487
1987-07-31,-31616,11940,88277,33269,64885,17923,5983
1987-08-14,-24256,6330,86311,36426,60682,12014,5684
1987-08-31,-23014,929,82360,33997,57011,9894,8965
1987-09-15,-27057,5590,80424,31096,58153,12743,7153
1987-09-30,-23059,3784,78573,34166,57225,9740,5956
1987-10-15,-28082,5337,86803,36672,64754,10543,5206
1987-10-30,-19325,3739,82890,36242,55567,9794,6055
1987-11-13,-18548,3125,78897,34976,53524,8154,5029
1987-11-30,-17867,2721,71169,30265,48132,7029,4308
1987-12-15,-18899,4200,71447,29126,48025,8767,4567
1987-12-31,-15508,2745,74233,35230,50738,7244,4499
1988-01-15,-18294,3485,77166,34665,52959,8337,4852
1988-01-29,-15066,1339,79470,37526,52592,7767,6428
1988-02-12,-16093,-666,80621,36660,52753,6719,7385
1988-02-29,-15599,3105,71002,30107,45706,9124,6019
1988-03-15,-18127,3281,67760,27882,46009,8042,4761
1988-03-31,-30869,10318,68708,19686,50555,14472,4154
1988-04-15,-24052,2821,65254,19605,43657,8005,5184
1988-04-29,-20111,4038,62356,22823,42934,8187,4149
1988-05-13,-25684,4584,69826,26663,52347,9568,4984
1988-05-31,-28457,6403,71083,24909,53366,11371,4968
1988-06-15,-34584,10239,81946,26759,61343,15304,5065
1988-06-30,-29407,8694,79431,28918,58325,12945,4251
1988-07-15,-41107,15402,86951,25284,66391,21107,5705
1988-07-29,-35474,8344,83956,27637,63111,13803,5459
1988-08-15,-30134,3538,81975,28994,59128,9494,5956
1988-08-31,-27822,2687,76870,27288,55110,7866,5179
1988-09-15,-29444,3277,84791,34266,63710,8573,5296
1988-09-30,-24587,1833,81903,31312,55899,7371,5538
1988-10-14,-31907,5235,86088,29384,61291,10886,5651
1988-10-31,-32887,5204,86090,31080,63967,9320,4116
1988-11-15,-35343,6123,89952,31853,67196,10628,4505
1988-11-30,-18889,-933,91104,36953,55842,10572,11505
1988-12-15,-24986,1901,90557,34992,59978,12242,10341
1988-12-30,-26587,1629,93990,33060,59647,12815,11186
