epoch,price,last_digit
1780820556,10162.16,6
1780820557,10162.43,3
1780820558,10162.47,7
1780820559,10162.41,1
1780820560,10162.34,4
1780820561,10162.41,1
1780820562,10162.42,2
1780820563,10162.31,1
1780820564,10162.34,4
1780820565,10162.11,1
1780820566,10162.00,0
1780820567,10161.97,7
1780820568,10162.38,8
1780820569,10162.12,2
1780820570,10162.03,3
1780820571,10162.20,0
1780820572,10161.77,7
1780820573,10161.62,2
1780820574,10161.89,9
1780820575,10161.80,0
1780820576,10161.82,2
1780820577,10161.88,8
1780820578,10161.80,0
1780820579,10161.75,5
1780820580,10162.10,0
1780820581,10162.01,1
1780820582,10161.94,4
1780820583,10162.06,6
1780820584,10161.82,2
1780820585,10161.67,7
1780820586,10161.85,5
1780820587,10161.97,7
1780820588,10161.58,8
1780820589,10161.34,4
1780820590,10161.20,0
1780820591,10161.05,5
1780820592,10161.04,4
1780820593,10160.93,3
1780820594,10160.84,4
1780820595,10161.18,8
1780820596,10161.55,5
1780820597,10161.59,9
1780820598,10161.77,7
1780820599,10161.99,9
1780820600,10162.42,2
1780820601,10162.18,8
1780820602,10162.38,8
1780820603,10162.28,8
1780820604,10162.00,0
1780820605,10161.97,7
1780820606,10161.97,7
1780820607,10161.93,3
1780820608,10162.06,6
1780820609,10162.22,2
1780820610,10162.05,5
1780820611,10162.04,4
1780820612,10161.74,4
1780820613,10161.57,7
1780820614,10161.58,8
1780820615,10161.61,1
1780820616,10161.51,1
1780820617,10161.69,9
1780820618,10161.72,2
1780820619,10161.75,5
1780820620,10161.84,4
1780820621,10162.01,1
1780820622,10162.18,8
1780820623,10161.95,5
1780820624,10162.15,5
1780820625,10162.04,4
1780820626,10161.71,1
1780820627,10161.58,8
1780820628,10161.30,0
1780820629,10161.54,4
1780820630,10161.32,2
1780820631,10161.06,6
1780820632,10161.37,7
1780820633,10161.54,4
1780820634,10161.45,5
1780820635,10161.41,1
1780820636,10161.62,2
1780820637,10161.60,0
1780820638,10161.51,1
1780820639,10161.22,2
1780820640,10161.40,0
1780820641,10161.50,0
1780820642,10161.70,0
1780820643,10161.84,4
1780820644,10162.09,9
1780820645,10162.02,2
1780820646,10161.69,9
1780820647,10161.62,2
1780820648,10161.43,3
1780820649,10161.61,1
1780820650,10161.68,8
1780820651,10161.96,6
1780820652,10162.08,8
1780820653,10161.94,4
1780820654,10161.93,3
1780820655,10161.78,8
1780820656,10161.61,1
1780820657,10161.56,6
1780820658,10161.61,1
1780820659,10161.48,8
1780820660,10161.42,2
1780820661,10161.42,2
1780820662,10161.59,9
1780820663,10161.59,9
1780820664,10161.58,8
1780820665,10161.83,3
1780820666,10161.71,1
1780820667,10161.84,4
1780820668,10161.44,4
1780820669,10161.68,8
1780820670,10161.59,9
1780820671,10161.73,3
1780820672,10162.11,1
1780820673,10162.16,6
1780820674,10162.20,0
1780820675,10162.10,0
1780820676,10162.05,5
1780820677,10162.09,9
1780820678,10162.21,1
1780820679,10162.13,3
1780820680,10161.96,6
1780820681,10161.87,7
1780820682,10161.84,4
1780820683,10162.14,4
1780820684,10162.31,1
1780820685,10162.45,5
1780820686,10162.42,2
1780820687,10162.32,2
1780820688,10162.16,6
1780820689,10162.19,9
1780820690,10162.51,1
1780820691,10162.37,7
1780820692,10162.54,4
1780820693,10162.26,6
1780820694,10162.07,7
1780820695,10162.05,5
1780820696,10162.40,0
1780820697,10162.44,4
1780820698,10162.71,1
1780820699,10162.74,4
